fecha,titular,enlace_noticia,url_foto,actor,ubicacion,latitud,longitud,catalizador,accion_digital,modificadores,puntaje_riesgo,nivel_alerta,palabra_clave,analisis_ia,id,fuentes_adicionales,ruta_evidencia_local,tipologia_oficial
2021-02-28 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Lumaco,-38.251203,-73.056854,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema De Maquinaria Forestal, Vehículos Quemados","Quema de maquinaria forestal km 20 Camión, trineumático, skidder, aplanadora",ce1cd123-6bf6-4ac4-883a-8c0a8ae223e0,KMZ_MZS_Historico,,Sabotaje / Otros
2022-08-02 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,PDI,Cañete,-37.910234,-73.281872,Data Estática,Ataque Armado,"Contratistas / Forestal, Carabineros / FFAA",8.5,CRÍTICO,"Ataque Armado, Procedimiento Robo Madera",Ataque armado a PDI en procedimiento por robo madera,ce4479ed-fc68-4eaa-b278-c64b8411aaf6,KMZ_MZS_Historico,,Ataque Armado
2021-04-14 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,-1,Tirúa,-38.248639,-73.488166,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Cabañas, Ataque Incendiario",Ataque incendiario casas 4 cabañas,ce67fbcd-7741-42ee-a5c8-b4f755c6af73,KMZ_MZS_Historico,,Ataque Incendiario
2021-06-20 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,no especificado,Pucón,-39.299095,-71.98238,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Cabaña, Vehículos Quemados",Queman cabaña 1 camioneta,ce7e6322-4adc-4a2e-982a-082174706a63,KMZ_MZS_Historico,,Ataque Incendiario
2025-03-08 00:00:00+00:00,Comunicación de @wechekeche vía Instagram,https://www.instagram.com/p/DG8TnDXuiJl/,https://scontent-scl3-1.cdninstagram.com/o1/v/t2/f2/m367/AQM_mAz2CEYIcHtYhF2nJPOxUfxoEpgyIBZqyC0YFBhfbmCHwliich9SOnQ52CbWmPRA7ok77jaMabAqSX9naeaxUL_2zi4MVBhYelg.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_ohc=fjz0fVUyOZAQ7kNvwEyuT77&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjA1MTYxNTY2ODYzNjUwNSwiYXNzZXRfYWdlX2RheXMiOjQzMSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjMxNywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=ca81e3caeb7f52b4&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC9BMzQ5OEQ4NTgwRDNERENERkRFRkFGMTFDN0ExNDFCN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xMTc4NzY3NjIwMjc1NzIxXzE0NTg3NDUzNjAxNDI3Njc4OTEubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJrKtqPLf-6QHFQIoAkMzLBdAc9V87ZFocxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&_nc_gid=XA0cur3qTMToyb12zwu2pw&_nc_zt=28&_nc_ss=7a22e&oh=00_Af7kDJrjuB7GSVRozZ5iNV5Iqqrz2YBgkDasG4etaiCeXw&oe=6A0B504F,Wechekeche,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Contenido No Específico, Declaración / Comunicado","Comunicado en redes sociales sin atribución, contenido no específico, bajo impacto potencial.  Vigilancia continua recomendada.",ce86961f-3047-4212-9f86-cce0394b7cdd,,C:\Users\PROGRAMA\Evidencias_IG\wechekeche_1778742945.mp4,Sabotaje / Otros
2025-03-26 00:00:00+00:00,Comunicación de @redsuperacionalmodeloforestal vía Instagram,https://www.instagram.com/p/DHrTiO_huXv/,https://scontent-scl3-1.cdninstagram.com/o1/v/t16/f2/m266/AQORB9RZ9Awnhh6L0A2DL4FfmsLdt5KcmIv8vR9eE0g8B9rFE6XKLYsw8Mso9VTqaMZLtUOPsgPP6VzKBMkptddgMd5xLVIICKQ.mp4?strext=1&_nc_cat=103&_nc_sid=8bf8fe&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_ohc=QZTYywrJ90UQ7kNvwH6iB4A&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMTA4MC5jb21wcmVzc2VkX3NvdXJjZSIsInhwdl9hc3NldF9pZCI6NjkzNDU3MzYzMjQ4MzEwLCJhc3NldF9hZ2VfZGF5cyI6NDEzLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6OTAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=n_UUxNryUggoU5e_BA0Hsw&_nc_zt=28&_nc_ss=7a22e&oh=00_Af4N4b8eCAhWad71gBoOTaoYHrjnZuK2UG2fJ8WB89bZQg&oe=6A07BB4D,Redsuperacionalmodeloforestal,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Contratistas / Forestal,2.0,BAJO,"Propaganda Desinformativa, Declaración / Comunicado","Comunicado online sin evidencia de acción física, potencialmente propaganda o desinformación.  Vigilancia continua del actor y su red.",ce8e3f7a-2ff8-4a7e-90b8-d77831b6420d,,C:\Users\PROGRAMA\Evidencias_IG\redsuperacionalmodeloforestal_1778774420.mp4,Sabotaje / Otros
2023-05-07 00:00:00+00:00,Comunicación de @no.ticias_sur vía Instagram,https://www.instagram.com/p/Cr87YrrOpED/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/655431295_18129531199483423_2846065945559259864_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzA5NzYxMTgxOTU5MDEzNjQxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ZLQ9ScIjfQEQ7kNvwEJFko9&_nc_oc=AdrcS-jdVIgBPfLr10W-vrTIsqOad2MVwGTjRbC1SC87nE-GjS2o3qTLRp9HCtrLVTw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=1GH4KgqdfPKCSCkGTp5XKA&_nc_ss=7a22e&oh=00_Af7bwJ3a1bsDk3bVvwwwlBkJ272FY3SizBW19eCwz7HpuQ&oe=6A0B31A8,Células no Atribuidas,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Propaganda, Declaración / Comunicado","Comunicado en redes sociales sin evidencia de acción directa, potencialmente propaganda o desinformación.  Riesgo bajo por falta de contexto y actores específicos.",cedbea9e-53a0-4634-bfda-891206311cd3,,C:\Users\PROGRAMA\Evidencias_IG\no.ticias_sur_1778736916.jpg,Sabotaje / Otros
2024-08-21 00:00:00+00:00,Comunicación de @red_apoyo_ppm_cam_valpo vía Instagram,https://www.instagram.com/p/C-7INyBo8yF/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/622205970_18032459537577774_5171867724875582363_n.webp?_nc_cat=101&ig_cache_key=MzQzOTM3ODg3MTg2NzM5NTIwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNzIwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=UxTsL9oHreQQ7kNvwE5j6gw&_nc_oc=Adp6INuwc1bM1Js6GcattwRYpbjWwoY-dRWhGn1tEExoqeINLeRT0JtTPduog-0eomk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=fnrdGwKaJDNgPdyfFzomMw&_nc_ss=7a22e&oh=00_Af7z6lLXLsdM2pU6ure9M0dKlTIOd6sM8ARyC6zZX0ZUpw&oe=6A0B4FF6,CAM,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Declaración Pública, CAM","Declaración pública de CAM en la Macrozona Sur a través de Instagram, sin evidencia de injerencia externa o impacto directo.  Se requiere monitoreo continuo para evaluar evolución.",cee8b602-3041-408a-bcb9-6189128721ac,,C:\Users\PROGRAMA\Evidencias_IG\red_apoyo_ppm_cam_valpo_1778749014.jpg,Sabotaje / Otros
2020-03-16 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Carabineros,Valdivia,-39.772145,-73.323681,Data Estática,Ataque Incendiario,Carabineros / FFAA,7.5,ALTO,"Ataque Con Armas De Fuego, Patrulla Carabineros",Ataque con armas de fuego a patrulla de Carabineros,cf07d521-431b-4972-b26b-1f640c1a06ff,KMZ_MZS_Historico,,Ataque Armado
2021-08-17 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,,Cañete,-38.058721,-73.399813,Data Estática,Ataque Armado,Infraestructura Crítica,7.0,ALTO,"Emboscada Policial, Llaitul",Asalto en puente negro Antiquina,cf3c299d-4e26-4784-9ba9-1b9c99cf4d2b,KMZ_MZS_Historico,,Ataque Armado
2020-11-18 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Contulmo,-38.074588,-73.23974,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Ataque Incendiario, Capilla",Ataque incendiario quema capilla Contulmo,cf4129bf-2753-4376-abcf-01b878bb1896,KMZ_MZS_Historico,,Ataque Incendiario
2021-05-06 00:00:00+00:00,Quema camión,Archivo Local KMZ,,-,Lumaco,-38.262231,-73.073885,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Incendio Deliberado",Quema camiones en Relun km 12 6 camiones,cf48d161-bdc9-475b-92f5-1611fab383c1,KMZ_MZS_Historico,,Sabotaje / Otros
2025-12-21 00:00:00+00:00,Comunicación de @pelontuwetemuko vía Instagram,https://www.instagram.com/p/DSiwPoiEozf/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/602511787_18049551386678879_7130460710181885224_n.webp?_nc_cat=103&ig_cache_key=Mzc5MjgwNjAxNjc0NTM3Njk5MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=9-g2XZSxYTQQ7kNvwElxd4-&_nc_oc=AdrEiyZjmYWcajf3y77IBEDz7S-dHxwcXVN46k2i6u4nzLSaYicJi6k--MyaESI-uNI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=0Neolb4A8-W4v9JOvKBfIQ&_nc_ss=7a22e&oh=00_Af5nZ1rGSx_OpYeFzRuFpJhgv3W1uDkCRiwaDi7eiYlm9w&oe=6A0429A7,Hogar Y Centro De Desarrollo Sociocultural Pe,Av. Las Encinas #1020,-38.750073187402,-72.619687194293,Redes Sociales,Otro / No Clasificado,Ninguno,4.0,MEDIO,"Postulación', 'Educación","El Hogar y Centro de Desarrollo Sociocultural Pelontuwe inicia proceso de postulación para educación superior, fortaleciendo cultura Mapuche.",cf6ade0c-1240-4991-8c2a-df94e866500b,,,Sabotaje / Otros
2020-07-28 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Comunidad Mapuche,Contulmo,-37.932827,-73.205036,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Provocativo, Llaitul",Ataque incendiario fundo San Ernesto,cf715032-b702-4d0a-b4b9-68929ceaff68,KMZ_MZS_Historico,,Ataque Incendiario
2023-06-03 00:00:00+00:00,Comunicación de @kpl__difusion vía Instagram,https://www.instagram.com/p/CtA4yXdOQOR/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/625032613_18107142814705409_5277544366049862113_n.webp?_nc_cat=101&ig_cache_key=MzExNjc0MDY5MzkwNTE3OTUzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7nqatr3gt2sQ7kNvwFZ_tnc&_nc_oc=Adrwajk8HQnpC3DP1MzXRNb0_Gl4MNRXcj9mq3AdGippbzYK6Um_R-jV4M2K_caLjFk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=VPM-o11fHXibtLqgQcTmbg&_nc_ss=7a22e&oh=00_Af7Ew2s1xt0h6Lgw63JRxa-9MhRn1dBZsgcGzFcso7MQEQ&oe=6A040183,Ppm,"Padre Las Casas, Temuco",-38.7388,-72.5455,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"mapuche', 'libertad",Actividad solidaria en apoyo a los PPM encarcelados,cf87e4b1-bfcb-4f78-a19d-12815e24521e,,,Sabotaje / Otros
2022-01-25 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Lautaro,Lautaro,-38.648816,-72.428417,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Propiamente Dicho, Maquinaria Quemada",Ataque incendiario a fundo Quintrilpe deja maquinaria quemada Dos retroexcavadoras y dos conteiner,cfa66cda-b3b3-4245-b5ad-4886ea908162,KMZ_MZS_Historico,,Ataque Incendiario
2020-01-03 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Collipulli,-38.060662,-72.205376,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Quema Vehículos, Ruta",Quema camion ruta R,cfa7b1ba-c92c-4a87-8717-b0246029c920,KMZ_MZS_Historico,,Sabotaje / Otros
2020-02-19 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,no especificado,Tirúa,-38.218377,-73.454717,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Ataque Armado, Vehículos Quemados",Ataque armado a camión en Tirúa,cfc1e8a7-8036-4649-b61f-85fc16b58f62,KMZ_MZS_Historico,,Ataque Armado
2020-08-25 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,no especificado,Ercilla,-38.064908,-72.380854,Data Estática,Ataque Armado,Infraestructura Crítica,7.0,ALTO,"Ataque Armado, Familia En Tránsito",Ataque armado familia que transitaba por la Ruta 5 Sur con mujer embarazada,cfd5c082-b760-4c91-8cbe-527fc60a5634,KMZ_MZS_Historico,,Ataque Armado
2023-08-25 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-37.894439,-73.328119,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Propietary, Viviendas Destruidas",Nuevo ataque incendiario en Cañete deja tres viviendas destruidas,cfdcc1f6-bcba-48b2-8a5b-a0f43820aa05,KMZ_MZS_Historico,,Ataque Incendiario
2021-07-31 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,individuos no especificados,Tirúa,-38.340579,-73.494623,Data Estática,Ataque Armado,Civiles / Terceros,7.5,ALTO,"Cuadrilla De Trabajadores, Asalto",Asaltan cuadrilla de trabajadores,cfdf64b1-561d-44dd-960f-15a4667d1d3a,KMZ_MZS_Historico,,Ataque Armado
2021-02-05 00:00:00+00:00,Atentado,Archivo Local KMZ,,no especificado,Panguipulli,-39.642145,-72.328742,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Quema De Edificios, Incendio Institucional",Quema de la municipalidad y del registro civil Municipalidad y Registro civil,cfec6a8f-f31e-4949-b2ce-e1f313598156,KMZ_MZS_Historico,,Sabotaje / Otros
2021-10-13 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,-1,Traiguén,-38.184671,-72.764296,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Ataque A Maquinaria Forestal","Ataque armado a faena deja camiones y maquinaria quemada 2 excavadoras, 2 skidder, 3 camiones y 3 camionetas",d00d28a1-2a31-4d57-9725-ff39700fcdff,KMZ_MZS_Historico,,Ataque Armado
2020-08-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Tirúa,-37.741077,-73.368569,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Patrimonial, Casa Quemada",Queman casa patrimonial,d0474611-b6c0-44fe-9d2e-792df361a8bc,KMZ_MZS_Historico,,Ataque Incendiario
2021-12-21 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,RML,Cañete,-37.958233,-73.285941,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Propuesto, RML",Queman casas en Lago Lanalhue en ataque reivindicado por RML 3 casas,d06dba71-b2a8-478c-999d-d25e21b080fe,KMZ_MZS_Historico,,Ataque Incendiario
2022-06-09 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Collipulli,-37.937602,-72.419688,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Vehículos Quemados, Incendio",Ataque incendiario deja camión quemado 1 camión,d075a355-daee-4662-aa48-a9dda5efe803,KMZ_MZS_Historico,,Ataque Incendiario
2023-07-09 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Lautaro,Lautaro,-38.657481,-72.427628,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Destrucción De Vivienda, Ataque A Casa Patronal",Casa patronal destruida deja ataque en La Araucanía 1 casa,d0788082-8f09-409f-8868-592cb05f4342,KMZ_MZS_Historico,,Ataque Incendiario
2022-02-04 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Collipulli,-38.030117,-72.06128,Data Estática,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Ataque Incendiario, Vehículos Quemados",Ataque incendiario en ruta deja camión quemado,d09e9937-7f3f-43b5-a061-33d0e164bfa3,KMZ_MZS_Historico,,Ataque Incendiario
2021-01-05 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,-1,Cañete,-37.825438,-73.404951,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema Vehículo, Sector Huichicura",Quema vehículo sector huichicura 1 camioneta,d0b152a7-f310-4968-aebf-30c4fdd2bb32,KMZ_MZS_Historico,,Ataque Incendiario
2020-09-24 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Lumaco,-38.111095,-72.955721,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema De Vehículos, Vehículos Quemados",Quema de camiones 2 camiones,d0e9a630-7b43-4aea-94b1-8d2a8df4e7e1,KMZ_MZS_Historico,,Sabotaje / Otros
2024-01-18 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Dueño De Predio,Ercilla,-38.033354,-72.324899,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Provocativo, Animales Como Objetivo",Ataque incendiario a galpón con animales en Ercilla: dueño de predio resultó con quemaduras,d0f49bc8-015d-47a6-a978-46f0aa96817c,KMZ_MZS_Historico,,Ataque Incendiario
2020-02-08 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Temuco,-38.703839,-72.542748,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Incendio Deliberado",Queman camiones 2 camiones,d0f8fe45-39e6-42e4-8b0d-8635b4cbd167,KMZ_MZS_Historico,,Ataque Incendiario
2024-07-12 00:00:00+00:00,Quema camión,Archivo Local KMZ,,ORT Külapan de la CAM,Padre las Casas,-38.868875,-72.366108,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendiario, ORT Külapan",ORT Külapan de la CAM se adjudica atentado incendiario perpetrado en Padre Las Casas,d1386029-9099-4ff9-a84e-1a5c58818300,KMZ_MZS_Historico,,Ataque Incendiario
2023-06-14 00:00:00+00:00,"""Se avecina un periodo oscuro"": Movimiento 18 de Octubre se adjudica atentados explosivos en Biobío, Ñuble y Valparaíso - elconcecuente.cl",https://www.elconcecuente.cl/noticia/sociedad/se-avecina-un-periodo-oscuro-movimiento-18-de-octubre-se-adjudica-atentados-explosi,,Movimiento 18 De Octubre,"Valparaíso, Biobío, Ñuble",-37.47191325178,-72.372239121409,Conflicto Forestal,Ataque Incendiario,Ninguno,6.0,MEDIO,"Movimiento', '18 de Octubre","El Movimiento 18 de Octubre se adjudica atentados explosivos en Biobío, Ñuble y Valparaíso, criticando la promulgación de la ley Nain-Retamal y la aprobación del TPP-11.",d149257d-af10-4391-aff1-fb639347287f,,,Sabotaje / Otros
2022-08-09 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Weichan auka mapu,Paredones,-34.562564,-72.015614,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Sabotaje Forestal, Vehículos Quemados",Quema de 2 maquinas forestales en fundo las cruces 2 skidder y 1 camioneta Weichan auka mapu,d150d9cb-643e-41b0-bbee-0e23d50e2b7d,KMZ_MZS_Historico,,Sabotaje / Otros
2023-03-11 00:00:00+00:00,Quema camión,Archivo Local KMZ,,Una persona,Los Lagos,-39.749547,-72.6531,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Intencionado, Maquinaria Destruida",Una persona herida y 19 máquinas destruidas deja ataque incendiario en sector Malihue de la comuna de Los Lagos,d1522d43-e30f-41f0-9153-b28ded22ac86,KMZ_MZS_Historico,,Ataque Incendiario
2024-05-28 00:00:00+00:00,Comunicación de @revista_aukin vía Instagram,https://www.instagram.com/p/C7hAhXVuBy2/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/625184411_18102145063667852_8732631256857499532_n.webp?_nc_cat=109&ig_cache_key=MzM3Nzk4MzQ4ODMwNzc2NDQwNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTAyNC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=9Hs6f-S8moYQ7kNvwEyQyM7&_nc_oc=AdrP8AlC7FcOC0bbnPdFpwg6wEUzeRSKbI4gSu6I7nMCHHhXpIUURQAR3l9Pl50flvs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=7wqZXkoMWWo88jzOTVaHaQ&_nc_ss=7a22e&oh=00_Af594tvHK4i-DrT7gXE8FHvRfqWOJys42pt8Kf8worvSrQ&oe=6A041031,Daniel Porma,"Las Cardas, sector Las Toskas",-38.334508,-72.2538637,Redes Sociales,Otro / No Clasificado,Ninguno,4.0,MEDIO,"Palin', 'Beneficio",Se realizará un Palin en beneficio de Daniel Porma y su familia para cubrir gastos del proceso,d15e251d-c0c8-4229-ba16-849367215c27,,,Sabotaje / Otros
2022-08-04 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Valdivia,-39.769703,-73.28106,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Incendio Provocativo, Equipo Pesado Dañado","Punucapa alto ""Luego del ataque incendiario ocurrido la noche del jueves camino al sector de Punucapa de Valdivia por la ruta T-340, donde se quemaron tres cabezales procesadores, un rodillo, un skidder y una retro",d16c714a-060f-44c0-a8fc-09826d4b876b,KMZ_MZS_Historico,,Ataque Incendiario
2021-04-12 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,-,Lumaco,-38.168619,-72.800603,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema De Vehículos, Vehículos Quemados",quema de vehículos 1 camioneta y 2 furgones,d17c0005-cb50-407a-9242-b1cae49653f3,KMZ_MZS_Historico,,Sabotaje / Otros
2021-07-24 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Capitán Pastene,Capitán Pastene,-38.181743,-72.999386,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Cementerio, Personas",Atacan a personas en cementerio,d185ac24-8a25-4a16-a61d-ab402e96e087,KMZ_MZS_Historico,,Ataque Armado
2021-10-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Desconocido,Tirúa,-38.25023,-73.485271,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Residencial, Quidico 1",Queman casa no 66 en sector Quidico 1 casa,d1872135-8e52-47ee-bf1f-98d53aa372fc,KMZ_MZS_Historico,,Ataque Incendiario
2021-11-05 00:00:00+00:00,Atentado,Archivo Local KMZ,,,Curacautín,-38.258475,-72.261013,Data Estática,Sabotaje / Daños,Infraestructura Crítica,7.0,ALTO,"Sabotaje / Daños, Análisis Táctico",Vehículo choca con barricada en ruta Victoria Curacautín,d18bb23b-fec0-4d22-ae11-835a558aec99,KMZ_MZS_Historico,,Corte de Ruta
2024-04-27 00:00:00+00:00,Asesinato,Archivo Local KMZ,,Carabineros,Cañete,-38.071531,-73.393463,Data Estática,Otro / No Clasificado,Carabineros / FFAA,4.0,MEDIO,"Emboscada Policial, Llaitul",Asesinato de tres Carabineros,d19af461-a083-40a9-ab11-6f164913d45f,KMZ_MZS_Historico,,Sabotaje / Otros
2023-03-03 00:00:00+00:00,Quema camión,Archivo Local KMZ,,trabajadores,Loncoche,-39.383367,-72.784847,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Attentido Incendiario, Vehículos Quemados",trabajadores graban explosión de camión durante atentado incendiario en Loncoche 1 camión,d1aaef68-3087-4fa4-9696-ffaf7aaf14ce,KMZ_MZS_Historico,,Ataque Incendiario
2022-07-05 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Dueño de predio,Traiguén,-38.213683,-72.757838,Data Estática,Ataque Armado,Contratistas / Forestal,8.5,CRÍTICO,"Coordinadora Arauco Malleco, Vehículos Armado",Dueño de predio repele ataque armado de la CAM 3 vehículos Coordinadora Arauco Malleco,d1ac5320-96d8-4cad-a2d6-5865313a2ada,KMZ_MZS_Historico,,Ataque Armado
2021-02-22 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,,Victoria,-38.320445,-72.193895,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Ataque Armado, Vehículo",Ataque armado a vehículo,d1c58175-5f3d-4aef-a0bd-9138d91dff50,KMZ_MZS_Historico,,Ataque Armado
2020-01-14 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,,Tirúa,-38.253144,-73.503427,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Ataque Armado, Familia",Ataque armado a familia en Tirúa,d1eb6b8f-9b42-4ced-a1c7-9dc9fcb7c930,KMZ_MZS_Historico,,Ataque Armado
2021-09-15 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,desconocido,Alto Bío Bío,-37.841426,-71.658379,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Desalojo De Predio, Enfrentamiento Armado",Enfrentamiento armado en desalojo de predio,d2077ff1-75cf-476a-82f8-a6830fb23c8c,KMZ_MZS_Historico,,Ataque Armado
